IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150336515,ASSAULT,THREATS AGAINST LIFE,Friday,04/17/2015,16:03,SOUTHERN,NONE,400 Block of TOWNSEND ST,-122.398389903403,37.7744749193206,"(37.7744749193206, -122.398389903403)",15033651519057
150336173,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Friday,04/17/2015,16:00,NORTHERN,NONE,1100 Block of GEARY BL,-122.422215377725,37.7855278107726,"(37.7855278107726, -122.422215377725)",15033617327090
150337290,BURGLARY,"BURGLARY OF HOTEL ROOM, FORCIBLE ENTRY",Friday,04/17/2015,16:00,NORTHERN,NONE,700 Block of ELLIS ST,-122.418562097105,37.7841847091303,"(37.7841847091303, -122.418562097105)",15033729005031
150336311,LARCENY/THEFT,PETTY THEFT BICYCLE,Friday,04/17/2015,15:50,SOUTHERN,NONE,MISSION ST / 5TH ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",15033631106312
150336214,ASSAULT,BATTERY,Friday,04/17/2015,15:20,MISSION,NONE,400 Block of ALABAMA ST,-122.412163194382,37.7635464709422,"(37.7635464709422, -122.412163194382)",15033621404134
150335783,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/17/2015,15:10,TENDERLOIN,"ARREST, BOOKED",HYDE ST / FULTON ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",15033578365016
150336082,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,04/17/2015,14:45,PARK,NONE,600 Block of STANYAN ST,-122.453563238036,37.7696403896003,"(37.7696403896003, -122.453563238036)",15033608206362
150335915,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,04/17/2015,14:45,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15033591506362
150335664,ASSAULT,BATTERY OF A POLICE OFFICER,Friday,04/17/2015,14:36,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410157073911,37.7842973843312,"(37.7842973843312, -122.410157073911)",15033566404154
150335664,OTHER OFFENSES,RESISTING ARREST,Friday,04/17/2015,14:36,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410157073911,37.7842973843312,"(37.7842973843312, -122.410157073911)",15033566427170
150335664,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Friday,04/17/2015,14:36,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410157073911,37.7842973843312,"(37.7842973843312, -122.410157073911)",15033566430155
150335620,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,04/17/2015,14:15,MISSION,"ARREST, BOOKED",2800 Block of MISSION ST,-122.418296094437,37.7514284856786,"(37.7514284856786, -122.418296094437)",15033562006111
150335620,WARRANTS,WARRANT ARREST,Friday,04/17/2015,14:15,MISSION,"ARREST, BOOKED",2800 Block of MISSION ST,-122.418296094437,37.7514284856786,"(37.7514284856786, -122.418296094437)",15033562063010
150335880,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,04/17/2015,14:10,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15033588062050
150335880,WARRANTS,WARRANT ARREST,Friday,04/17/2015,14:10,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15033588063010
150339036,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,04/17/2015,14:03,MISSION,NONE,2000 Block of MISSION ST,-122.419520367886,37.764228935718,"(37.764228935718, -122.419520367886)",15033903609320
150335846,ASSAULT,THREATS AGAINST LIFE,Friday,04/17/2015,14:00,SOUTHERN,"ARREST, BOOKED",1200 Block of MISSION ST,-122.413583483648,37.7770436202636,"(37.7770436202636, -122.413583483648)",15033584619057
150335686,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,04/17/2015,14:00,SOUTHERN,"ARREST, BOOKED",5TH ST / MARKET ST,-122.408068345148,37.7839916768161,"(37.7839916768161, -122.408068345148)",15033568616010
150335686,WARRANTS,WARRANT ARREST,Friday,04/17/2015,14:00,SOUTHERN,"ARREST, BOOKED",5TH ST / MARKET ST,-122.408068345148,37.7839916768161,"(37.7839916768161, -122.408068345148)",15033568663010
150335846,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Friday,04/17/2015,14:00,SOUTHERN,"ARREST, BOOKED",1200 Block of MISSION ST,-122.413583483648,37.7770436202636,"(37.7770436202636, -122.413583483648)",15033584615151
150335614,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,04/17/2015,13:01,SOUTHERN,"ARREST, BOOKED",200 Block of FOLSOM ST,-122.392347671978,37.7890603555993,"(37.7890603555993, -122.392347671978)",15033561404138
150335614,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Friday,04/17/2015,13:01,SOUTHERN,"ARREST, BOOKED",200 Block of FOLSOM ST,-122.392347671978,37.7890603555993,"(37.7890603555993, -122.392347671978)",15033561415151
150335250,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/17/2015,12:41,MISSION,"ARREST, BOOKED",3800 Block of 20TH ST,-122.426925145612,37.7581017061518,"(37.7581017061518, -122.426925145612)",15033525065016
150336822,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,04/17/2015,12:30,SOUTHERN,NONE,1200 Block of MARKET ST,-122.415448759562,37.778293520129,"(37.778293520129, -122.415448759562)",15033682206303
150335567,WARRANTS,WARRANT ARREST,Friday,04/17/2015,12:28,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15033556763010
150335567,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Friday,04/17/2015,12:28,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15033556703024
150335363,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,Friday,04/17/2015,12:28,CENTRAL,"ARREST, BOOKED",GREEN ST / POWELL ST,-122.410649664898,37.7993023103299,"(37.7993023103299, -122.410649664898)",15033536316656
150335363,DRUG/NARCOTIC,POSSESSION OF COCAINE,Friday,04/17/2015,12:28,CENTRAL,"ARREST, BOOKED",GREEN ST / POWELL ST,-122.410649664898,37.7993023103299,"(37.7993023103299, -122.410649664898)",15033536316620
150335363,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,04/17/2015,12:28,CENTRAL,"ARREST, BOOKED",GREEN ST / POWELL ST,-122.410649664898,37.7993023103299,"(37.7993023103299, -122.410649664898)",15033536316652
150336292,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,04/17/2015,12:00,SOUTHERN,NONE,100 Block of OTIS ST,-122.420303482492,37.770896885856,"(37.770896885856, -122.420303482492)",15033629264070
150335131,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,04/17/2015,11:20,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15033513162050
150335175,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,04/17/2015,11:20,TENDERLOIN,"ARREST, BOOKED",0 Block of STOCKTON ST,-122.406351834294,37.7860311576362,"(37.7860311576362, -122.406351834294)",15033517506361
150335028,WARRANTS,ENROUTE TO PAROLE OFFICER,Friday,04/17/2015,10:39,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15033502862030
150335391,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,04/17/2015,10:00,PARK,"ARREST, BOOKED",100 Block of MARVIEW WY,-122.448772366875,37.7548936054692,"(37.7548936054692, -122.448772366875)",15033539115040
150335391,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,04/17/2015,10:00,PARK,"ARREST, BOOKED",100 Block of MARVIEW WY,-122.448772366875,37.7548936054692,"(37.7548936054692, -122.448772366875)",15033539115200
150334729,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,04/17/2015,08:30,RICHMOND,JUVENILE BOOKED,400 Block of 30TH AV,-122.490093437359,37.7807920840194,"(37.7807920840194, -122.490093437359)",15033472916010
150334729,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,04/17/2015,08:30,RICHMOND,JUVENILE BOOKED,400 Block of 30TH AV,-122.490093437359,37.7807920840194,"(37.7807920840194, -122.490093437359)",15033472916710
150334729,WEAPON LAWS,"WEAPON, POSSESS OR BRING OTHER ON SCHOOL GROUNDS",Friday,04/17/2015,08:30,RICHMOND,JUVENILE BOOKED,400 Block of 30TH AV,-122.490093437359,37.7807920840194,"(37.7807920840194, -122.490093437359)",15033472912163
150341401,OTHER OFFENSES,VIOLATION OF EMERGENCY PROTECTIVE ORDER,Friday,04/17/2015,08:10,MISSION,NONE,3000 Block of 24TH ST,-122.413261970103,37.752610055276,"(37.752610055276, -122.413261970103)",15034140115160
150334440,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,04/17/2015,07:44,TARAVAL,NONE,43RD AV / LINCOLN WY,-122.50297457672,37.7643095016705,"(37.7643095016705, -122.50297457672)",15033444064020
150334456,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,04/17/2015,07:41,INGLESIDE,NONE,500 Block of PRECITA AV,-122.410106428722,37.7472418497075,"(37.7472418497075, -122.410106428722)",15033445664020
150334365,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/17/2015,07:05,MISSION,"ARREST, BOOKED",24TH ST / CAPP ST,-122.417360139477,37.7523063170181,"(37.7523063170181, -122.417360139477)",15033436565016
150334337,ASSAULT,BATTERY,Friday,04/17/2015,06:20,TENDERLOIN,"ARREST, BOOKED",400 Block of TURK ST,-122.416342977622,37.7824465135592,"(37.7824465135592, -122.416342977622)",15033433704134
150334296,LARCENY/THEFT,PETTY THEFT BICYCLE,Friday,04/17/2015,05:15,SOUTHERN,NONE,TAYLOR ST / GOLDEN GATE AV,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",15033429606313
150334268,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/17/2015,04:45,MISSION,"ARREST, BOOKED",CAPP ST / 22ND ST,-122.417660640341,37.7555043420028,"(37.7555043420028, -122.417660640341)",15033426865016
150334246,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,04/17/2015,04:25,INGLESIDE,"ARREST, BOOKED",0 Block of RUSSIA AV,-122.436724043712,37.721435763041,"(37.721435763041, -122.436724043712)",15033424615040
150334274,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,04/17/2015,04:01,PARK,NONE,1900 Block of HAYES ST,-122.448511700788,37.7735725810079,"(37.7735725810079, -122.448511700788)",15033427428100
150334224,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,04/17/2015,03:54,SOUTHERN,NONE,1000 Block of HARRISON ST,-122.404439703838,37.7770583079983,"(37.7770583079983, -122.404439703838)",15033422406223
150334199,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,04/17/2015,02:50,CENTRAL,NONE,600 Block of SANSOME ST,-122.401834810092,37.7961730447162,"(37.7961730447162, -122.401834810092)",15033419905071
150334202,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,04/17/2015,02:40,TARAVAL,NONE,1300 Block of 24TH AV,-122.482346982716,37.7623803108896,"(37.7623803108896, -122.482346982716)",15033420264020
150334155,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,04/17/2015,02:30,SOUTHERN,NONE,700 Block of 4TH ST,-122.394548293028,37.7766651941599,"(37.7766651941599, -122.394548293028)",15033415564020
150334127,WARRANTS,WARRANT ARREST,Friday,04/17/2015,02:08,INGLESIDE,"ARREST, BOOKED",200 Block of COLLEGE AV,-122.424262834115,37.7349497744655,"(37.7349497744655, -122.424262834115)",15033412763010
150334127,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/17/2015,02:08,INGLESIDE,"ARREST, BOOKED",200 Block of COLLEGE AV,-122.424262834115,37.7349497744655,"(37.7349497744655, -122.424262834115)",15033412765016
150334127,FRAUD,FALSE ID TO PEACE OFFICER,Friday,04/17/2015,02:08,INGLESIDE,"ARREST, BOOKED",200 Block of COLLEGE AV,-122.424262834115,37.7349497744655,"(37.7349497744655, -122.424262834115)",15033412727065
150334127,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,04/17/2015,02:08,INGLESIDE,"ARREST, BOOKED",200 Block of COLLEGE AV,-122.424262834115,37.7349497744655,"(37.7349497744655, -122.424262834115)",15033412762050
150334127,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,04/17/2015,02:08,INGLESIDE,"ARREST, BOOKED",200 Block of COLLEGE AV,-122.424262834115,37.7349497744655,"(37.7349497744655, -122.424262834115)",15033412716710
150334133,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,04/17/2015,02:04,TENDERLOIN,NONE,OFARRELL ST / JONES ST,-122.412970537591,37.7857883766888,"(37.7857883766888, -122.412970537591)",15033413306154
150336571,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/17/2015,01:15,TENDERLOIN,NONE,FULTON ST / HYDE ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",15033657106244
150334105,NON-CRIMINAL,FOUND PROPERTY,Friday,04/17/2015,01:05,CENTRAL,UNFOUNDED,GEARY ST / MASON ST,-122.409876622532,37.787148807979,"(37.787148807979, -122.409876622532)",15033410572000
150334020,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/17/2015,00:35,SOUTHERN,"ARREST, BOOKED",8TH ST / NATOMA ST,-122.412160931881,37.7766597984985,"(37.7766597984985, -122.412160931881)",15033402065016
150334064,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,04/17/2015,00:34,TARAVAL,NONE,2000 Block of 18TH AV,-122.475149573792,37.7496037795248,"(37.7496037795248, -122.475149573792)",15033406464085
150333947,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/17/2015,00:15,TARAVAL,"ARREST, BOOKED",19TH AV / WINSTON DR,-122.474899151688,37.7269905309861,"(37.7269905309861, -122.474899151688)",15033394765016
150334042,TRESPASS,TRESPASSING,Friday,04/17/2015,00:06,BAYVIEW,"ARREST, BOOKED",600 Block of JAMESTOWN AV,-122.387833652325,37.7131072321423,"(37.7131072321423, -122.387833652325)",15033404227195
150334042,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,04/17/2015,00:06,BAYVIEW,"ARREST, BOOKED",600 Block of JAMESTOWN AV,-122.387833652325,37.7131072321423,"(37.7131072321423, -122.387833652325)",15033404228150
150333878,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,04/16/2015,23:25,NORTHERN,NONE,1000 Block of LARKIN ST,-122.41824964748,37.7872715205959,"(37.7872715205959, -122.41824964748)",15033387803074
150333878,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,04/16/2015,23:25,NORTHERN,NONE,1000 Block of LARKIN ST,-122.41824964748,37.7872715205959,"(37.7872715205959, -122.41824964748)",15033387804014
150333884,NON-CRIMINAL,AIDED CASE,Thursday,04/16/2015,22:55,INGLESIDE,NONE,900 Block of EDINBURGH ST,-122.436541001911,37.7150964213484,"(37.7150964213484, -122.436541001911)",15033388451040
150333884,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,04/16/2015,22:55,INGLESIDE,NONE,900 Block of EDINBURGH ST,-122.436541001911,37.7150964213484,"(37.7150964213484, -122.436541001911)",15033388464020
150334280,ASSAULT,DISCHARGING IN GROSSLY NEGLIGENT MANNER,Thursday,04/16/2015,22:53,TARAVAL,NONE,200 Block of MONTANA ST,-122.461424508784,37.716636765559,"(37.716636765559, -122.461424508784)",15033428004084
150333793,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,04/16/2015,22:48,NORTHERN,"ARREST, BOOKED",600 Block of EDDY ST,-122.418382008607,37.7832583770949,"(37.7832583770949, -122.418382008607)",15033379316010
150333793,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Thursday,04/16/2015,22:48,NORTHERN,"ARREST, BOOKED",600 Block of EDDY ST,-122.418382008607,37.7832583770949,"(37.7832583770949, -122.418382008607)",15033379316660
150333793,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Thursday,04/16/2015,22:48,NORTHERN,"ARREST, BOOKED",600 Block of EDDY ST,-122.418382008607,37.7832583770949,"(37.7832583770949, -122.418382008607)",15033379312080
150334149,NON-CRIMINAL,FOUND PROPERTY,Thursday,04/16/2015,22:30,MISSION,NONE,VALENCIA ST / LIBERTY ST,-122.42119454169,37.7577020134191,"(37.7577020134191, -122.42119454169)",15033414972000
150333787,NON-CRIMINAL,AIDED CASE,Thursday,04/16/2015,22:20,INGLESIDE,NONE,ALEMANY BL / JUSTIN DR,-122.426163478168,37.7311679321079,"(37.7311679321079, -122.426163478168)",15033378751040
150333806,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,04/16/2015,22:09,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.403070000847,37.7852686309087,"(37.7852686309087, -122.403070000847)",15033380606362
150334519,ASSAULT,BATTERY,Thursday,04/16/2015,22:00,TENDERLOIN,NONE,200 Block of TURK ST,-122.413237516676,37.7828430233213,"(37.7828430233213, -122.413237516676)",15033451904134
150336662,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/16/2015,22:00,SOUTHERN,NONE,3RD ST / MINNA ST,-122.401494315269,37.7858284327692,"(37.7858284327692, -122.401494315269)",15033666206244
150333652,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,04/16/2015,21:59,SOUTHERN,"ARREST, BOOKED",TOWNSEND ST / 5TH ST,-122.397207764774,37.7753329097568,"(37.7753329097568, -122.397207764774)",15033365265016
150333743,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,04/16/2015,21:47,SOUTHERN,NONE,500 Block of HOWARD ST,-122.398143526066,37.7869461751428,"(37.7869461751428, -122.398143526066)",15033374364085
150333646,LARCENY/THEFT,ATTEMPTED SHOPLIFTING,Thursday,04/16/2015,21:42,TENDERLOIN,NONE,100 Block of POWELL ST,-122.40801449292,37.7859507767613,"(37.7859507767613, -122.40801449292)",15033364606360
150333925,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/16/2015,21:20,TENDERLOIN,NONE,HYDE ST / GEARY ST,-122.416452065595,37.7863086885804,"(37.7863086885804, -122.416452065595)",15033392506244
150333599,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,04/16/2015,21:19,SOUTHERN,NONE,BRYANT ST / 9TH ST,-122.408534526845,37.7712906694516,"(37.7712906694516, -122.408534526845)",15033359928160
150333737,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/16/2015,21:15,CENTRAL,NONE,1800 Block of MONTGOMERY ST,-122.405198753901,37.805247004354,"(37.805247004354, -122.405198753901)",15033373706244
150333812,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,04/16/2015,21:00,NORTHERN,NONE,1400 Block of BUSH ST,-122.421132500205,37.7885381075121,"(37.7885381075121, -122.421132500205)",15033381206243
150333721,NON-CRIMINAL,FIRE REPORT,Thursday,04/16/2015,20:59,NORTHERN,NONE,2200 Block of PACIFIC AV,-122.43229520935,37.7937145536167,"(37.7937145536167, -122.43229520935)",15033372168000
150333505,WEAPON LAWS,POSS OF LOADED FIREARM,Thursday,04/16/2015,20:52,MISSION,NONE,1800 Block of FOLSOM ST,-122.415605496237,37.7677177520665,"(37.7677177520665, -122.415605496237)",15033350512100
150333505,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Thursday,04/16/2015,20:52,MISSION,NONE,1800 Block of FOLSOM ST,-122.415605496237,37.7677177520665,"(37.7677177520665, -122.415605496237)",15033350512080
150333505,WEAPON LAWS,"AMMUNITION, POSS. BY PROHIBITED PERSON",Thursday,04/16/2015,20:52,MISSION,NONE,1800 Block of FOLSOM ST,-122.415605496237,37.7677177520665,"(37.7677177520665, -122.415605496237)",15033350512173
150333602,SECONDARY CODES,JUVENILE INVOLVED,Thursday,04/16/2015,20:37,MISSION,NONE,2800 Block of MISSION ST,-122.418434028318,37.7514199300011,"(37.7514199300011, -122.418434028318)",15033360215500
150333602,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,04/16/2015,20:37,MISSION,NONE,2800 Block of MISSION ST,-122.418434028318,37.7514199300011,"(37.7514199300011, -122.418434028318)",15033360264020
150333549,OTHER OFFENSES,BEYOND PARENTAL CONTROL,Thursday,04/16/2015,20:31,INGLESIDE,NONE,900 Block of SOMERSET ST,-122.404708935598,37.71996424337,"(37.71996424337, -122.404708935598)",15033354929010
150333630,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/16/2015,20:30,TENDERLOIN,NONE,100 Block of EDDY ST,-122.410135236377,37.7841889075267,"(37.7841889075267, -122.410135236377)",15033363006244
150333442,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Thursday,04/16/2015,20:20,TENDERLOIN,"ARREST, BOOKED",0 Block of MCALLISTER ST,-122.412596970637,37.7811192121542,"(37.7811192121542, -122.412596970637)",15033344212030
150333442,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Thursday,04/16/2015,20:20,TENDERLOIN,"ARREST, BOOKED",0 Block of MCALLISTER ST,-122.412596970637,37.7811192121542,"(37.7811192121542, -122.412596970637)",15033344212015
150333442,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Thursday,04/16/2015,20:20,TENDERLOIN,"ARREST, BOOKED",0 Block of MCALLISTER ST,-122.412596970637,37.7811192121542,"(37.7811192121542, -122.412596970637)",15033344204012
150333442,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,04/16/2015,20:20,TENDERLOIN,"ARREST, BOOKED",0 Block of MCALLISTER ST,-122.412596970637,37.7811192121542,"(37.7811192121542, -122.412596970637)",15033344204014
150333890,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,04/16/2015,20:15,RICHMOND,NONE,5TH AV / CLEMENT ST,-122.463350352417,37.782987895747,"(37.782987895747, -122.463350352417)",15033389006243
150333414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/16/2015,20:12,TARAVAL,NONE,4500 Block of IRVING ST,-122.5066010597,37.762206004187,"(37.762206004187, -122.5066010597)",15033341406244
150333862,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,04/16/2015,20:00,CENTRAL,NONE,700 Block of GRANT AV,-122.406246184185,37.793611227697,"(37.793611227697, -122.406246184185)",15033386206243
150333373,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,04/16/2015,19:48,CENTRAL,NONE,200 Block of GRANT AV,-122.405390147407,37.7892300197983,"(37.7892300197983, -122.405390147407)",15033337306363
150333408,DRUG/NARCOTIC,FORGE OR ALTER PRESCRIPTION,Thursday,04/16/2015,19:41,INGLESIDE,NONE,700 Block of PORTOLA DR,-122.453725754435,37.7442209162424,"(37.7442209162424, -122.453725754435)",15033340816720
150333408,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,04/16/2015,19:41,INGLESIDE,NONE,700 Block of PORTOLA DR,-122.453725754435,37.7442209162424,"(37.7442209162424, -122.453725754435)",15033340862050
150333389,WARRANTS,WARRANT ARREST,Thursday,04/16/2015,19:36,TENDERLOIN,"ARREST, BOOKED",100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,"(37.7865647607685, -122.407244087032)",15033338963010
